"","x"
"2628","Wrap73"
"2629","Wt1"
"2630","Wwp1"
"2631","Xaf1"
"2632","Xkr8"
"2633","Xpo6"
"2634","Yaf2"
"2635","Ypel2"
"2636","Ypel3"
"2637","Ypel4"
"2638","Ythdf2"
"2639","Ythdf3"
"2640","Zbtb1"
"2641","Zbtb41"
"2642","Zbtb45"
"2643","Zbtb7c"
"2644","Zbtb8b"
"2645","Zc3h14"
"2646","Zc3hav1l"
"2647","Zc4h2"
"2648","Zcchc12"
"2649","Zcchc14"
"2650","Zcchc18"
"2651","Zcchc24"
"2652","Zdhhc15"
"2653","Zfhx3"
"2654","Zfhx4"
"2655","Zfp1"
"2656","Zfp157"
"2657","Zfp160"
"2658","Zfp248"
"2659","Zfp260"
"2660","Zfp263"
"2661","Zfp266"
"2662","Zfp268"
"2663","Zfp277"
"2664","Zfp287"
"2665","Zfp3"
"2666","Zfp334"
"2667","Zfp346"
"2668","Zfp354c"
"2669","Zfp358"
"2670","Zfp369"
"2671","Zfp36l1"
"2672","Zfp382"
"2673","Zfp397"
"2674","Zfp420"
"2675","Zfp422"
"2676","Zfp423"
"2677","Zfp438"
"2678","Zfp442"
"2679","Zfp445"
"2680","Zfp503"
"2681","Zfp512b"
"2682","Zfp52"
"2683","Zfp521"
"2684","Zfp53"
"2685","Zfp54"
"2686","Zfp558"
"2687","Zfp57"
"2688","Zfp575"
"2689","Zfp609"
"2690","Zfp61"
"2691","Zfp629"
"2692","Zfp647"
"2693","Zfp652"
"2694","Zfp653"
"2695","Zfp672"
"2696","Zfp688"
"2697","Zfp69"
"2698","Zfp692"
"2699","Zfp710"
"2700","Zfp740"
"2701","Zfp747"
"2702","Zfp748"
"2703","Zfp760"
"2704","Zfp772"
"2705","Zfp784"
"2706","Zfp821"
"2707","Zfp872"
"2708","Zfp9"
"2709","Zfp930"
"2710","Zfp932"
"2711","Zfp950"
"2712","Zfp965"
"2713","Zfp973"
"2714","Zfp990"
"2715","Zfp991"
"2716","Zg16"
"2717","Zhx1"
"2718","Zim1"
"2719","Zkscan3"
"2720","Zmpste24"
"2721","Znhit3"
"2722","Zscan21"
"2723","Zscan29"
"2724","Zswim4"
