"","x"
"2634","Ubqln1"
"2635","Ubqln4"
"2636","Ubtd1"
"2637","Ubxn7"
"2638","Uck2"
"2639","Ufd1"
"2640","Ugcg"
"2641","Uhrf1"
"2642","Uhrf1bp1"
"2643","Unc119b"
"2644","Unc13b"
"2645","Unc45a"
"2646","Ung"
"2647","Unk"
"2648","Unkl"
"2649","Upf3a"
"2650","Upk1a"
"2651","Uqcrb"
"2652","Uqcrh"
"2653","Urgcp"
"2654","Usp19"
"2655","Usp20"
"2656","Usp21"
"2657","Usp36"
"2658","Usp38"
"2659","Usp40"
"2660","Usp45"
"2661","Usp47"
"2662","Usp48"
"2663","Usp5"
"2664","Usp50"
"2665","Usp54"
"2666","Utf1"
"2667","Utp14b"
"2668","Utrn"
"2669","Uvrag"
"2670","Uxs1"
"2671","Vamp2"
"2672","Vamp5"
"2673","Vangl2"
"2674","Vapa"
"2675","Vars"
"2676","Vars2"
"2677","Vasn"
"2678","Vat1"
"2679","Vcan"
"2680","Vcl"
"2681","Vdac3"
"2682","Vdr"
"2683","Vgll3"
"2684","Vnn1"
"2685","Vopp1"
"2686","Vps18"
"2687","Vps33a"
"2688","Vps33b"
"2689","Vps37b"
"2690","Vps37c"
"2691","Vps51"
"2692","Vps52"
"2693","Vps9d1"
"2694","Vrk1"
"2695","Vsig1"
"2696","Vsig10"
"2697","Vstm4"
"2698","Vwa1"
"2699","Wac"
"2700","Wars1"
"2701","Wasf2"
"2702","Washc1"
"2703","Wbp4"
"2704","Wdhd1"
"2705","Wdr19"
"2706","Wdr25"
"2707","Wdr3"
"2708","Wdr4"
"2709","Wdr46"
"2710","Wdr47"
"2711","Wdr62"
"2712","Wdr7"
"2713","Wdr77"
"2714","Wdr83"
"2715","Wdr83os"
"2716","Wdr90"
"2717","Wee1"
"2718","Wif1"
"2719","Wipi2"
"2720","Wls"
"2721","Wnk3"
"2722","Wnk4"
"2723","Wrap53"
"2724","Wrap73"
"2725","Wt1"
"2726","Wwp2"
"2727","Xlr3b"
"2728","Xndc1"
"2729","Xpnpep3"
"2730","Xpo1"
"2731","Xpo4"
"2732","Xpo5"
"2733","Xpo7"
"2734","Xpot"
"2735","Xrcc1"
"2736","Xrcc3"
"2737","Xrcc4"
"2738","Yeats2"
"2739","Yipf1"
"2740","Yju2"
"2741","Ythdf1"
"2742","Ythdf3"
"2743","Ywhag"
"2744","Yy2"
"2745","Zar1"
"2746","Zbed4"
"2747","Zbed6"
"2748","Zbtb2"
"2749","Zbtb20"
"2750","Zbtb46"
"2751","Zbtb8a"
"2752","Zc3h11a"
"2753","Zc3h13"
"2754","Zc3h18"
"2755","Zc3h3"
"2756","Zc3h7b"
"2757","Zc3hav1"
"2758","Zc4h2"
"2759","Zcchc10"
"2760","Zdhhc16"
"2761","Zdhhc2"
"2762","Zdhhc21"
"2763","Zdhhc24"
"2764","Zdhhc3"
"2765","Zdhhc7"
"2766","Zdhhc8"
"2767","Zeb2"
"2768","Zfand3"
"2769","Zfhx2"
"2770","Zfp1"
"2771","Zfp106"
"2772","Zfp142"
"2773","Zfp185"
"2774","Zfp213"
"2775","Zfp219"
"2776","Zfp236"
"2777","Zfp266"
"2778","Zfp267"
"2779","Zfp275"
"2780","Zfp276"
"2781","Zfp282"
"2782","Zfp316"
"2783","Zfp335"
"2784","Zfp362"
"2785","Zfp367"
"2786","Zfp398"
"2787","Zfp407"
"2788","Zfp408"
"2789","Zfp438"
"2790","Zfp444"
"2791","Zfp462"
"2792","Zfp472"
"2793","Zfp518b"
"2794","Zfp526"
"2795","Zfp532"
"2796","Zfp553"
"2797","Zfp568"
"2798","Zfp592"
"2799","Zfp599"
"2800","Zfp607a"
"2801","Zfp61"
"2802","Zfp629"
"2803","Zfp639"
"2804","Zfp646"
"2805","Zfp664"
"2806","Zfp668"
"2807","Zfp688"
"2808","Zfp738"
"2809","Zfp768"
"2810","Zfp770"
"2811","Zfp800"
"2812","Zfp809"
"2813","Zfp830"
"2814","Zfp846"
"2815","Zfp865"
"2816","Zfp871"
"2817","Zfp982"
"2818","Zfpl1"
"2819","Zfpm2"
"2820","Zfyve21"
"2821","Zfyve26"
"2822","Zfyve28"
"2823","Zgpat"
"2824","Zik1"
"2825","Zkscan17"
"2826","Zmat1"
"2827","Zmiz1"
"2828","Zmiz2"
"2829","Zmym6"
"2830","Znrf2"
"2831","Zscan10"
"2832","Zscan20"
"2833","Zswim7"
"2834","Zswim8"
"2835","Zswim9"
"2836","Zw10"
"2837","Zyg11b"
"2838","Zyx"
